,Unnamed: 0,Product Title,Price,Rating,Rate,Seller Rating,Specifications,Link,Review1,Review2,Review3
35,35,Xiaomi Redmi Note 12 S RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 8 MP + 2 MP Battery Type 5000 mAh,"Rs. 74,999",No Ratings,0.0,95%,"BuildOSAndroid 13 OS UIMIUI 14 DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Black, Ice Blue, Pearl Green Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-s-8-gb-256-gb-16-mp-8-mp-2-mp-i432728049-s2068154505.html?search=1,,,
36,36,"Xiaomi Redmi Note 12 S || 8GB + 256GB || 6.43"" AMOLED Display || Long-Lasting 5000 mah Battery","Rs. 74,999",No Ratings,0.0,94%,"BuildOSAndroid 13 OS UIMIUI 14 DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Black, Ice Blue, Pearl Green Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-s-8gb-256gb-100-mah-i432707457-s2068112309.html?search=1,,,
37,37,"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W","Rs. 52,499",No Ratings,0.0,93%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8gb-128gb-667-5000-mah-33w-i432620785-s2065404302.html?search=1,,,
38,38,"Xiaomi Redmi Note 12 RAM 8 GB ROM 128 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 49,980",2 Ratings,5.0,95%,"General FeaturesRelease Date2023-05-10SIM SupportHybrid Dual SIM (Nano-SIM, dual stand-by)Phone Dimensions165.66 x 75.96 x 7.85 mmPhone Weight183.5gOperating SystemMIUI 14 based on Android 13DisplayScreen Size6.67 inchesScreen Resolution1080 x 2400 pixelsScreen TypeAMOLED Capacitive Touchscreen, MultitouchScreen ProtectionCorning Gorilla Glass 3MemoryInternal Memory128 GBRAM8 GBCard SlotmicroSDXC (uses shared SIM slot)PerformanceProcessorQualcomm Snapdragon 685 (6nm)GPUAdreno 610BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera13 MPFront Flash LightNoFront Video Recording1080p@30fpsBack Flash LightYesBack Camera50 MP + 8 MP + 2 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioNoWiFiYesNFCNo",https://www.daraz.pk/products/12-8-gb-128-13-mp-50-mp-8-mp-2-mp-5000-mah-i421160777-s1988549506.html?search=1,Seller is a gentle man timely diliverd and original product,Got the phone lesser than the market price. Very good seller who sent the phone on very soon and i got the phone even earlier than committed time. Seller is very friendly and answer quickly. Recommended for shopping,
39,39,Xiaomi Redmi Note 12 S RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 8 MP + 2 MP Battery Type 5000 mAh,"Rs. 74,880",No Ratings,0.0,95%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions159.9 x 73.9 x 8.1 mm Weight176 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Black, Ice Blue, Pearl Green Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-s-8-gb-256-gb-16-mp-8-mp-8-mp-2-mp-108-mah-i433079634-s2073077006.html?search=1,,,
40,40,Redmi Note 12s || 8GB Ram 256GB Rom || 5000mAh Battery,"Rs. 74,999",No Ratings,0.0,91%,108MP Rear Camera,https://www.daraz.pk/products/12s-8gb-256gb-ram-air-5000mah-i432705036-s2067726530.html?search=1,,,
41,41,"Xiaomi Redmi Note 12 RAM 8 GB ROM 256 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 61,500",No Ratings,0.0,95%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8-gb-256-13-mp-50-mp-8-mp-2-mp-5000-mah-i433165100-s2075055231.html?search=1,,,
42,42,REDMI NOTE 12S = 8GB RAM + 256GB ROM = 5000 mAh Battery,"Rs. 77,599",No Ratings,0.0,96%,"General FeaturesRelease Date2023-09-15SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions159.9 x 73.9 x 8.1 mmPhone Weight176 gOperating SystemAndroid 13, MIUI 14DisplayScreen Size6.43 InchesScreen Resolution1080 x 2400 PixelsScreen TypeAMOLEDScreen ProtectionN/AMemoryInternal Memory256 GBRAM8 GBCard SlotmicroSDXC (dedicated slot)PerformanceProcessorMediatek Helio G96 (12 nm) Octa-coreGPUMali-G57 MC2BatteryType5000 mAhCameraFront Camera16 MPFront Flash LightN/AFront Video Recording1080p@30fpsBack Flash LightYesBack Camera108 MP + 8 MP + 2 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioN/AWiFiYesNFCYes (market/region dependent)",https://www.daraz.pk/products/8gb-12s-256gb-5000-mah-i433339594-s2077689890.html?search=1,,,
43,43,"Xiaomi Redmi Note 12 RAM 8 GB ROM 256 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 61,499",No Ratings,0.0,95%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8-gb-256-13-mp-50-mp-8-mp-2-mp-5000-mah-i433517063-s2080997674.html?search=1,,,
44,44,"Redmi Note 12 Pro - 8GB RAM 256GB ROM - 6.67"" SuperAmoled Display - 5000mAh Battery","Rs. 90,999",2 Ratings,4.0,88%,PTA Approved,https://www.daraz.pk/products/12-8gb-256gb-667-5000mah-i429404493-s2046284405.html?search=1,Good Experience with Daraz so far. it is my third purchase from Daraz. Excellent,,
45,45,"Redmi Note 12 Pro , 8GB Ram 256GB Rom , 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 67W","Rs. 89,999",1 Ratings,5.0,94%,"BuildOSAndroid 13 OS UIMIU1 13 DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsGray, Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8gb-256gb-667-5000-mah-67-i429698370-s2046015357.html?search=1,Mein bahut khosh hon Jaisa seller ne kaha tha wesa hi mila shukria.,,
46,46,Redmi Note 12S - 8GB RAM 256GB ROM - 6.43 Inches Display - 5000mAh Battery,"Rs. 75,999",No Ratings,0.0,88%,PTA Approved,https://www.daraz.pk/products/8gb-12s-256gb-643-5000mah-i433701521-s2081322891.html?search=1,,,
47,47,Redmi Note 12 8 GB RAM + 128GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,"Rs. 50,999",No Ratings,0.0,89%,"Display: 6.67"" FHD+ AMOLED DotDisplay",https://www.daraz.pk/products/12-8-gb-128gb-pta-1-i436448020-s2095505537.html?search=1,,,
48,48,Redmi Note 12 8 GB RAM + 256GB ROM PTA Approved Mobile Phone with 1 Year Brand Warranty,"Rs. 62,999",No Ratings,0.0,89%,PTA Approved,https://www.daraz.pk/products/12-8-gb-256gb-pta-1-i436452156-s2095504824.html?search=1,,,
49,49,"Xiaomi Redmi Note 12 RAM 8 GB ROM 256 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 69,980",No Ratings,0.0,93%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8-gb-256-13-mp-50-mp-8-mp-2-mp-5000-mah-i433088181-s2073078739.html?search=1,,,
50,50,"Xiaomi Redmi Note 12S , 8GB RAM 256GB ROM , 108 MP Main Camera , Fingerprint , 5000mAh Battery","Rs. 79,999",No Ratings,0.0,88%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions159.9 x 73.9 x 8.1 mm Weight176 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Black, Ice Blue, Pearl Green Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/8gb-12s-256gb-108-mp-5000mah-i432815512-s2069003613.html?search=1,,,
51,51,"Redmi Note 12 Pro - 8GB RAM 256GB ROM - 6.67"" SuperAmoled Display - 5000mAh Battery","Rs. 91,499",No Ratings,0.0,89%,PTA Approved,https://www.daraz.pk/products/12-8gb-256gb-667-5000mah-i429412039-s2045931510.html?search=1,,,
52,52,Xiaomi Redmi Note 12 S RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 8 MP + 2 MP Battery Type 5000 mAh,"Rs. 74,980",No Ratings,0.0,95%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions159.9 x 73.9 x 8.1 mm Weight176 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Black, Ice Blue, Pearl Green Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-s-8-gb-256-gb-16-mp-8-mp-8-mp-2-mp-108-mah-i433074942-s2073076461.html?search=1,,,
53,53,"Redmi Note 12 Pro , 8GB RAM 256GB ROM , 108MP Main Camera , Finger Sensor , 5000mAh Fast Charging","Rs. 92,999",No Ratings,0.0,93%,"ProcessorCPUOcta-core (2x 2.3 GHz Kryo 470 Gold + 6 x 1.8 GHz Kryo 470 Silver) ChipsetSnapdragon 732G GPUAdreno 618 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) Extra Features120Hz MemoryBuilt-in256GB Built-in, 8GB RAM CardmicroSDXC (dedicated slot) CameraMainQuad Camera: 108 MP, (wide), PDAF+ 8 MP + 2 MP + 2 MP, LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (4K@30fps, 1080p@30/60fps) Front16 MP",https://www.daraz.pk/products/12-8gb-256gb-108mp-5000mah-i432745291-s2068211500.html?search=1,,,
54,54,Redmi Note 12 || 6GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,"Rs. 58,999",4 Ratings,5.0,90%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM)ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-6gb-1-000-gb-128-20-33-i429666228-s2045879333.html?search=1,Genuine. Recommended,Very fast service and co operative as well.,nice device
55,55,"Xiaomi Redmi Note 12 RAM 8 GB ROM 128 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 52,500",5 Ratings,4.8,93%,"General FeaturesRelease Date2023-05-10SIM SupportHybrid Dual SIM (Nano-SIM, dual stand-by)Phone Dimensions165.66 x 75.96 x 7.85 mmPhone Weight183.5gOperating SystemMIUI 14 based on Android 13DisplayScreen Size6.67 inchesScreen Resolution1080 x 2400 pixelsScreen TypeAMOLED Capacitive Touchscreen, MultitouchScreen ProtectionCorning Gorilla Glass 3MemoryInternal Memory128 GBRAM8 GBCard SlotmicroSDXC (uses shared SIM slot)PerformanceProcessorQualcomm Snapdragon 685 (6nm)GPUAdreno 610BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera13 MPFront Flash LightNoFront Video Recording1080p@30fpsBack Flash LightYesBack Camera50 MP + 8 MP + 2 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioNoWiFiYesNFCNo",https://www.daraz.pk/products/12-8-gb-128-13-mp-50-mp-8-mp-2-mp-5000-mah-i421170027-s1988552548.html?search=1,"Mobile is Good, Spec wise and Display wise better than any other mobile within that range. Recommended to go for that model. Buyer dispatched the order on time.",The phone was received well on time without any damage. the price was very high as compared to the official price. overall the phone is very good.,Product was well packed and of good quality. Overall seller response was good
56,56,Xiaomi Redmi Note 12 S RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 8 MP + 2 MP Battery Type 5000 mA,"Rs. 79,980",No Ratings,0.0,93%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions159.9 x 73.9 x 8.1 mm Weight176 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Black, Ice Blue, Pearl Green Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-s-8-gb-256-gb-16-mp-8-mp-8-mp-2-mp-108-ma-i433073983-s2073075392.html?search=1,,,
57,57,"Redmi Note 12 Pro , 8GB RAM 256GB ROM , 108MP Main Camera , Finger Sensor , 5000mAh Fast Charging","Rs. 91,999",No Ratings,0.0,95%,"ProcessorCPUOcta-core (2x 2.3 GHz Kryo 470 Gold + 6 x 1.8 GHz Kryo 470 Silver) ChipsetSnapdragon 732G GPUAdreno 618 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) Extra Features120Hz MemoryBuilt-in256GB Built-in, 8GB RAM CardmicroSDXC (dedicated slot) CameraMainQuad Camera: 108 MP, (wide), PDAF+ 8 MP + 2 MP + 2 MP, LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (4K@30fps, 1080p@30/60fps) Front16 MP",https://www.daraz.pk/products/12-8gb-256gb-108mp-5000mah-i431386652-s2056960153.html?search=1,,,
58,58,Redmi Note 12 - 6GB Ran 128GB Rom - 5000mAh Battery,"Rs. 64,999",2 Ratings,3.0,91%,"General FeaturesRelease Date2023-05-10SIM SupportHybrid Dual SIM (Nano-SIM, dual stand-by)Phone Dimensions165.66 x 75.96 x 7.85 mmPhone Weight183.5gOperating SystemMIUI 14 based on Android 13DisplayScreen Size6.67 inchesScreen Resolution1080 x 2400 pixelsScreen TypeAMOLED Capacitive Touchscreen, MultitouchScreen ProtectionCorning Gorilla Glass 3MemoryInternal Memory128 GBRAM8 GBCard SlotmicroSDXC (uses shared SIM slot)PerformanceProcessorQualcomm Snapdragon 685 (6nm)GPUAdreno 610BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera13 MPFront Flash LightNoFront Video Recording1080p@30fpsBack Flash LightYesBack Camera50 MP + 8 MP + 2 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioNoWiFiYesNFCNo",https://www.daraz.pk/products/12-6gb-ran-128gb-5000mah-i429700238-s2046009638.html?search=1,بہت ہی گھٹیا بھائی صاحب سے موبائل خریدا جن کو Ram تک لکھنا نہیں آتا description میں 8/128 لکھا اور جو نیٹ سے description لے کر لگائی اس میں بھی 8/128 لیکن حضرت صاحب نے 65000 میں 6/128 فون دیا ہے اتنے سال میں پہلی بار ایسے گھٹیا سے پالا پڑا کے daraz سے شاپنگ سے دل ہی اٹھ گیا ہے جس نے موبائل لینا ہے وہ لوکل مارکیٹ جاؤ اور عزت سے فون خریدو اور ایسے چوروں سے اپنے پیسسے اور ٹائم محفوظ رکھیں,"Genuine product, delivered as shown.",
59,59,"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 94,990",1 Ratings,5.0,95%,"BuildOSAndroid 13 OS UIMIU1 13 DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsGray, Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8-gb-256-gb-16-mp-5mp-08-mp-02-mp-li-po-108-mah-i429698097-s2046188461.html?search=1,excellent 👍 service saller cooperative productis genuine and reached within 3 days of order,,
60,60,"Xiaomi Redmi Note 12 RAM 6 GB ROM 128 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 51,890",No Ratings,0.0,95%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-6-gb-128-13-mp-50-mp-8-mp-2-mp-5000-mah-i429699060-s2046482392.html?search=1,,,
61,61,"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W","Rs. 53,999",No Ratings,0.0,Not enough data,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8gb-128gb-667-5000-mah-33w-i437285757-s2103152357.html?search=1,,,
62,62,Redmi Note 12 - 8 GB Ram - 128GB Rom PTA Approved,"Rs. 53,000",No Ratings,0.0,95%,BODY Dimensions : 165.9 x 76.2 x 8 mm (6.53 x 3.00 x 0.31 in),https://www.daraz.pk/products/12-8-gb-128gb-pta-i432506882-s2064805508.html?search=1,,,
63,63,"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 94,999",No Ratings,0.0,93%,"BuildOSAndroid 13 OS UIMIU1 13 DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsGray, Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-8-gb-256-gb-16-mp-5mp-08-mp-02-mp-li-po-108-mah-i429693328-s2046205068.html?search=1,,,
64,64,"Xiaomi Redmi Note 12 RAM 6 GB ROM 128 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 64,960",No Ratings,0.0,93%,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900",https://www.daraz.pk/products/12-6-gb-128-13-mp-50-mp-8-mp-2-mp-5000-mah-i429695318-s2046203559.html?search=1,,,
65,65,"Xiaomi Redmi Note 12 RAM 8 GB ROM 128 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 49,999",No Ratings,0.0,95%,"General FeaturesRelease Date2023-05-10SIM SupportHybrid Dual SIM (Nano-SIM, dual stand-by)Phone Dimensions165.66 x 75.96 x 7.85 mmPhone Weight183.5gOperating SystemMIUI 14 based on Android 13DisplayScreen Size6.67 inchesScreen Resolution1080 x 2400 pixelsScreen TypeAMOLED Capacitive Touchscreen, MultitouchScreen ProtectionCorning Gorilla Glass 3MemoryInternal Memory128 GBRAM8 GBCard SlotmicroSDXC (uses shared SIM slot)PerformanceProcessorQualcomm Snapdragon 685 (6nm)GPUAdreno 610BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera13 MPFront Flash LightNoFront Video Recording1080p@30fpsBack Flash LightYesBack Camera50 MP + 8 MP + 2 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioNoWiFiYesNFCNo",https://www.daraz.pk/products/12-8-gb-128-13-mp-50-mp-8-mp-2-mp-5000-mah-i421165925-s1988557955.html?search=1,,,
66,66,Xiaomi Redmi Note 12 || 8GB Ram 128GB Rom || 5000mAh Battery 33W Fast Charger,"Rs. 55,999",No Ratings,0.0,88%,BrandRedmi,https://www.daraz.pk/products/12-8gb-128gb-5000mah-33-i432060833-s2094329698.html?search=1,,,
67,67,"Redmi Note 12 Pro , 8GB RAM 256GB ROM , 108MP Main Camera , Finger Sensor , 5000mAh Fast Charging","Rs. 93,000",No Ratings,0.0,88%,"ProcessorCPUOcta-core (2x 2.3 GHz Kryo 470 Gold + 6 x 1.8 GHz Kryo 470 Silver) ChipsetSnapdragon 732G GPUAdreno 618 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) Extra Features120Hz MemoryBuilt-in256GB Built-in, 8GB RAM CardmicroSDXC (dedicated slot) CameraMainQuad Camera: 108 MP, (wide), PDAF+ 8 MP + 2 MP + 2 MP, LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (4K@30fps, 1080p@30/60fps) Front16 MP",https://www.daraz.pk/products/12-8gb-256gb-108mp-5000mah-i432620643-s2065395923.html?search=1,,,
68,68,"Redmi Note 12 Pro , 8GB RAM 256GB ROM , 108MP Main Camera , Finger Sensor , 5000mAh Fast Charging","Rs. 90,999",No Ratings,0.0,Not enough data,"ProcessorCPUOcta-core (2x 2.3 GHz Kryo 470 Gold + 6 x 1.8 GHz Kryo 470 Silver) ChipsetSnapdragon 732G GPUAdreno 618 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) Extra Features120Hz MemoryBuilt-in256GB Built-in, 8GB RAM CardmicroSDXC (dedicated slot) CameraMainQuad Camera: 108 MP, (wide), PDAF+ 8 MP + 2 MP + 2 MP, LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (4K@30fps, 1080p@30/60fps) Front16 MP",https://www.daraz.pk/products/12-8gb-256gb-108mp-5000mah-i437361595-s2107542906.html?search=1,,,
